,age,nationality,gender,gender_text,hours,years,months,practice,TMS_q1,TMS_q2,TMS_q3,TMS_q4,TMS_q5,TMS_q6,TMS_q7,SSO_q1,SSO_q2,SSO_q3,SSO_q4,SSO_q5,SSO_q6,SSO_q7,SSO_q8,SSO_q9,SSO_q10,SSO_q11,SSO_q12,SSO_q13,SSO_q14,data_option,task_order,platform,user_agent,ID
366,18,United Kingdom,female,,1,0,0,,moderately,quite_a_bit,quite_a_bit,a_little,quite_a_bit,moderately,a_little,sometimes_true,rarely_true,often_true,rarely_true,sometimes_true,sometimes_true,very_often_or_always_true,often_true,sometimes_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,sometimes_true,rarely_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.60",31720
367,18,United Kingdom,female,,1,0,0,I have briefly tried calming meditation and mindfulness.,not_at_all,a_little,not_at_all,a_little,a_little,a_little,a_little,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,FALSE,span_breath_gabor_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",31727
368,18,Portugal,female,,0,0,0,,a_little,moderately,a_little,moderately,moderately,a_little,a_little,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,often_true,sometimes_true,rarely_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31728
369,18,United Kingdom,male,,2,0,0,mindfulness,a_little,a_little,moderately,moderately,quite_a_bit,moderately,a_little,sometimes_true,never_or_very_rarely_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,TRUE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",31729
370,19,United Kingdom,male,,2,0,0,listened to guided mediation via app,moderately,a_little,very_much,moderately,not_at_all,a_little,a_little,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,often_true,TRUE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",31732
371,20,United Kingdom,female,,2,1,4,Deep breathing exercises and visualisation tasks and drawing attention to each body part,moderately,quite_a_bit,moderately,a_little,a_little,quite_a_bit,very_much,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,often_true,sometimes_true,rarely_true,rarely_true,sometimes_true,often_true,often_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31733
372,19,Cyprus,female,,0,0,0,,a_little,not_at_all,quite_a_bit,very_much,moderately,not_at_all,very_much,often_true,sometimes_true,sometimes_true,often_true,rarely_true,often_true,often_true,very_often_or_always_true,sometimes_true,rarely_true,very_often_or_always_true,never_or_very_rarely_true,often_true,sometimes_true,FALSE,breath_span_gabor_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31738
373,18,Indonesia,female,,0,0,0,i have no experience in meditating,not_at_all,moderately,a_little,moderately,not_at_all,very_much,not_at_all,often_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,sometimes_true,TRUE,dots_breath_span_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31739
374,19,Mongolia,male,,0,0,0,,a_little,not_at_all,moderately,moderately,moderately,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,TRUE,breath_gabor_span_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",31740
375,19,United Kingdom,female,,0,0,0,,a_little,not_at_all,not_at_all,quite_a_bit,a_little,a_little,a_little,sometimes_true,never_or_very_rarely_true,rarely_true,often_true,very_often_or_always_true,often_true,sometimes_true,sometimes_true,rarely_true,rarely_true,often_true,often_true,sometimes_true,sometimes_true,TRUE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",31744
376,18,United Kingdom,male,,0,0,0,,very_much,moderately,quite_a_bit,very_much,not_at_all,a_little,very_much,very_often_or_always_true,very_often_or_always_true,often_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,TRUE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",31747
377,18,United Kingdom,female,,0,0,0,,a_little,a_little,moderately,a_little,a_little,moderately,a_little,often_true,often_true,often_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,often_true,often_true,often_true,TRUE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",31749
378,18,United Kingdom,female,,20,0,0,I was involved in a yoga course for a few months a couple years ago but not anymore,not_at_all,a_little,a_little,a_little,a_little,moderately,a_little,rarely_true,rarely_true,sometimes_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,rarely_true,often_true,sometimes_true,sometimes_true,rarely_true,TRUE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",31754
379,20,United Kingdom,male,,0,0,0,,a_little,quite_a_bit,quite_a_bit,quite_a_bit,moderately,moderately,quite_a_bit,often_true,rarely_true,often_true,rarely_true,often_true,sometimes_true,often_true,rarely_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,rarely_true,often_true,very_often_or_always_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0",31757
380,18,United Kingdom,female,,0,0,0,,a_little,a_little,moderately,a_little,a_little,a_little,a_little,sometimes_true,rarely_true,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",31758
381,18,United Kingdom,female,,0,0,0,,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,a_little,rarely_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,often_true,often_true,often_true,rarely_true,often_true,rarely_true,sometimes_true,never_or_very_rarely_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31759
382,18,United Kingdom,female,,0,0,0,,a_little,very_much,quite_a_bit,quite_a_bit,moderately,quite_a_bit,moderately,sometimes_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,often_true,rarely_true,sometimes_true,rarely_true,often_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,FALSE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",31761
383,21,Sweden,female,,10,1,1,25 mins of meditation once a week,not_at_all,moderately,a_little,moderately,a_little,not_at_all,quite_a_bit,rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,sometimes_true,never_or_very_rarely_true,often_true,often_true,sometimes_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,TRUE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",31764
384,20,United Kingdom,male,,0,0,0,,a_little,quite_a_bit,not_at_all,quite_a_bit,not_at_all,moderately,very_much,rarely_true,rarely_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,often_true,sometimes_true,very_often_or_always_true,often_true,sometimes_true,rarely_true,TRUE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31765
385,18,Lithuania,female,,0,0,0,,not_at_all,moderately,not_at_all,moderately,quite_a_bit,moderately,moderately,rarely_true,never_or_very_rarely_true,rarely_true,rarely_true,sometimes_true,never_or_very_rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,sometimes_true,rarely_true,rarely_true,rarely_true,FALSE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31767
386,18,United Kingdom,female,,0,0,0,,not_at_all,a_little,a_little,a_little,not_at_all,a_little,a_little,sometimes_true,rarely_true,often_true,often_true,very_often_or_always_true,rarely_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,never_or_very_rarely_true,never_or_very_rarely_true,very_often_or_always_true,rarely_true,TRUE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.46",31768
387,18,United Kingdom,female,,0,0,0,,not_at_all,a_little,a_little,moderately,not_at_all,a_little,a_little,rarely_true,never_or_very_rarely_true,often_true,sometimes_true,very_often_or_always_true,often_true,often_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,FALSE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31769
388,19,United Kingdom,female,,2,0,0,,moderately,moderately,a_little,a_little,a_little,moderately,moderately,rarely_true,sometimes_true,rarely_true,sometimes_true,never_or_very_rarely_true,rarely_true,sometimes_true,often_true,sometimes_true,often_true,rarely_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,FALSE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31771
389,18,United Kingdom,female,,0,0,0,,a_little,moderately,a_little,moderately,moderately,moderately,quite_a_bit,very_often_or_always_true,sometimes_true,often_true,sometimes_true,often_true,rarely_true,often_true,sometimes_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,rarely_true,very_often_or_always_true,rarely_true,FALSE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31774
390,22,United Kingdom,male,,9,0,0,I do some cold water exposure and breathwork,very_much,moderately,moderately,a_little,a_little,quite_a_bit,quite_a_bit,very_often_or_always_true,sometimes_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,FALSE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31776
391,18,United Kingdom,male,,0,0,0,,a_little,quite_a_bit,not_at_all,a_little,a_little,very_much,moderately,often_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,often_true,rarely_true,sometimes_true,sometimes_true,FALSE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",31778
392,18,"Virgin Islands, British",female,,0,0,0,,not_at_all,moderately,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,never_or_very_rarely_true,never_or_very_rarely_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",31779
393,18,United Kingdom,male,,2,0,0,using the mindfulness app,quite_a_bit,a_little,a_little,quite_a_bit,moderately,moderately,a_little,sometimes_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,sometimes_true,rarely_true,often_true,very_often_or_always_true,sometimes_true,never_or_very_rarely_true,rarely_true,often_true,very_often_or_always_true,TRUE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0",31781
394,18,United Kingdom,female,,2,0,0,,a_little,quite_a_bit,a_little,moderately,moderately,quite_a_bit,moderately,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,sometimes_true,often_true,rarely_true,often_true,sometimes_true,often_true,rarely_true,sometimes_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",31782
395,20,United Kingdom,female,,0,0,0,,moderately,a_little,very_much,quite_a_bit,a_little,moderately,moderately,often_true,rarely_true,never_or_very_rarely_true,sometimes_true,often_true,often_true,very_often_or_always_true,often_true,sometimes_true,sometimes_true,often_true,rarely_true,often_true,sometimes_true,TRUE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31785
396,19,United Kingdom,female,,0,0,0,,a_little,quite_a_bit,a_little,moderately,not_at_all,moderately,a_little,often_true,rarely_true,sometimes_true,rarely_true,often_true,rarely_true,often_true,sometimes_true,often_true,often_true,often_true,rarely_true,sometimes_true,rarely_true,TRUE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15",31787
397,18,United Kingdom,female,,40,3,10,Use either binauaral beats online Jason Stevenson on youtube and used to use the app headspace,a_little,not_at_all,moderately,a_little,not_at_all,quite_a_bit,a_little,sometimes_true,never_or_very_rarely_true,rarely_true,rarely_true,rarely_true,very_often_or_always_true,sometimes_true,often_true,often_true,rarely_true,often_true,rarely_true,often_true,rarely_true,TRUE,breath_gabor_span_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.60",31788
398,19,United Kingdom,female,,0,0,0,,a_little,a_little,moderately,not_at_all,a_little,a_little,moderately,often_true,often_true,sometimes_true,rarely_true,often_true,very_often_or_always_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,often_true,TRUE,dots_breath_span_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",31789
399,19,Russian Federation,female,,0,0,0,,not_at_all,moderately,a_little,quite_a_bit,not_at_all,very_much,quite_a_bit,sometimes_true,often_true,very_often_or_always_true,sometimes_true,often_true,often_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,never_or_very_rarely_true,sometimes_true,rarely_true,very_often_or_always_true,rarely_true,FALSE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",31790
400,18,United Kingdom,female,,0,0,0,,a_little,not_at_all,not_at_all,quite_a_bit,moderately,a_little,moderately,often_true,rarely_true,sometimes_true,rarely_true,often_true,rarely_true,rarely_true,rarely_true,often_true,rarely_true,sometimes_true,rarely_true,rarely_true,never_or_very_rarely_true,FALSE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.61",31792
401,19,United Kingdom,female,,0,0,0,,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.1938.62",31794
